coin_name,repository_name,stars,forks,issuesAndPullRequest,watchers,currency,price,volumeChange24h,percentChange1h,percentChange24h,percentChange7d,percentChange30d,percentChange60d,percentChange90d,coin_ts,repository_ts
Internet Computer,ic,1644,347,280,75,USD,5.232019400783242,-28.0085,1.18530682,-0.26087802,-8.47931266,10.81733349,-10.4906535,-24.45670559,2025-05-18T05:28:28.786938700Z,2025-05-18T05:28:39.443099100Z
Internet Computer,ic,1644,347,280,75,USD,5.240940299796153,-28.0261,1.38886273,-0.39441974,-8.34193918,11.06091316,-10.30904037,-24.32083914,2025-05-18T05:33:28.836029100Z,2025-05-18T05:33:39.444357500Z
Internet Computer,ic,1644,347,280,75,USD,5.224603966074533,-28.1982,1.1060939,-0.60411005,-8.73227087,10.67959685,-10.47979554,-24.70504107,2025-05-18T05:38:28.808600400Z,2025-05-18T05:38:39.278776800Z
Internet Computer,ic,1644,347,280,75,USD,5.229737515059313,-28.7356,1.09631265,-0.38923491,-8.46172281,10.61561612,-10.53693623,-24.54998964,2025-05-18T05:43:28.870825Z,2025-05-18T05:43:39.493231Z
Internet Computer,ic,1644,347,280,75,USD,5.237886996777185,-28.7378,1.24282522,-0.16329644,-8.19298519,10.78699581,-10.36911078,-24.48603346,2025-05-18T05:48:28.829069200Z,2025-05-18T05:48:39.579965300Z
Internet Computer,ic,1644,347,280,75,USD,5.254573825767778,-28.5236,1.48324984,0.30746507,-7.70002094,11.14469598,-10.09265805,-24.44414735,2025-05-18T05:53:28.812595100Z,2025-05-18T05:53:39.494383Z
Internet Computer,ic,1644,347,280,75,USD,5.266729185808268,-28.4238,1.73818887,0.70208745,-7.49465016,11.11347645,-9.80750166,-24.74867034,2025-05-18T05:58:28.804461800Z,2025-05-18T05:58:39.375033300Z
Internet Computer,ic,1644,347,280,75,USD,5.269353410270372,-28.4381,1.596146,0.86171996,-7.06488404,11.05718203,-9.66444272,-24.72271058,2025-05-18T06:03:29.080042800Z,2025-05-18T06:03:39.300918800Z
Internet Computer,ic,1644,347,280,75,USD,5.263137230829026,-28.9197,1.00890901,0.11632695,-6.4130662,11.07488228,-9.68060372,-25.27865419,2025-05-18T06:08:28.850507200Z,2025-05-18T06:08:39.348522500Z
Internet Computer,ic,1644,347,280,75,USD,5.259923725859825,-28.9382,0.83966997,0.04865733,-6.66449844,10.86474172,-9.8334555,-25.34149841,2025-05-18T06:13:28.878271900Z,2025-05-18T06:13:39.500124800Z
Internet Computer,ic,1644,347,280,75,USD,5.26140770302508,-28.8999,0.8132744,0.03307129,-6.77097054,10.85078213,-9.85020079,-25.23723765,2025-05-18T06:18:29.028662600Z,2025-05-18T06:18:39.558496400Z
Internet Computer,ic,1644,347,280,75,USD,5.248560260267788,-28.7328,0.41597388,-0.01129018,-7.44074386,10.84712271,-10.01722377,-25.19948634,2025-05-18T06:23:29.120615600Z,2025-05-18T06:23:39.275050300Z
Internet Computer,ic,1644,347,280,75,USD,5.247653783888724,-28.5158,0.2988212,0.19911742,-7.62178398,10.94655321,-9.95053805,-25.29553016,2025-05-18T06:28:28.830872600Z,2025-05-18T06:28:39.834747800Z
Internet Computer,ic,1644,347,280,75,USD,5.240096660061021,-28.4864,-0.01609711,0.31661831,-7.64870749,10.81877346,-10.06762879,-25.3577895,2025-05-18T06:33:28.873618600Z,2025-05-18T06:33:39.534086900Z
Internet Computer,ic,1644,347,280,75,USD,5.232685041817814,-28.5755,0.15467346,0.12051013,-7.50352161,10.93016756,-10.24526212,-25.41394763,2025-05-18T06:38:29.056753200Z,2025-05-18T06:38:39.580495900Z
Internet Computer,ic,1644,347,280,75,USD,5.23088909694027,-28.5738,0.02201988,0.21457648,-7.06284803,10.98692097,-10.22101695,-25.47665918,2025-05-18T06:43:29.034992Z,2025-05-18T06:43:39.779849400Z
Internet Computer,ic,1644,347,280,75,USD,5.233114496587524,-28.6055,-0.09111499,0.008623,-6.94855025,10.85841225,-10.17703889,-25.48148004,2025-05-18T06:48:28.943335700Z,2025-05-18T06:48:39.422419300Z
Internet Computer,ic,1644,347,280,75,USD,5.230685021384976,-28.4461,-0.45462877,-0.02860622,-6.41651812,10.83823201,-10.38358356,-25.49685753,2025-05-18T06:53:29.203379200Z,2025-05-18T06:53:39.604467600Z
Internet Computer,ic,1644,347,280,75,USD,5.222126306318878,-28.439,-0.84688006,-0.2121396,-6.93474522,10.56973107,-10.55414568,-25.64129155,2025-05-18T06:58:28.852809900Z,2025-05-18T06:58:39.194422300Z
Internet Computer,ic,1644,347,280,75,USD,5.212288884291226,-28.0858,-1.0829512,-0.46583805,-7.14159846,10.37068553,-10.64686693,-25.81940589,2025-05-18T07:03:29.025113Z,2025-05-18T07:03:39.365293100Z
Internet Computer,ic,1644,347,280,75,USD,5.213206524952119,-27.8207,-0.94868714,-0.6758172,-6.63470025,10.4148726,-10.45015518,-26.09662344,2025-05-18T07:08:28.827160600Z,2025-05-18T07:08:39.531639400Z
Internet Computer,ic,1644,347,280,75,USD,5.210113617798198,-27.7825,-0.94697396,-0.80848,-6.69919281,10.52427058,-10.32284178,-26.08475015,2025-05-18T07:13:28.800204300Z,2025-05-18T07:13:39.528152700Z
Internet Computer,ic,1644,347,280,75,USD,5.224358281875935,-27.7294,-0.70417317,-0.6978946,-6.61523397,10.85888637,-10.02515801,-25.79129743,2025-05-18T07:18:28.823988300Z,2025-05-18T07:18:39.441211Z
Internet Computer,ic,1644,347,280,75,USD,5.234020449895338,-27.4802,-0.27702474,-0.52201401,-6.22444088,11.20479953,-9.97793303,-25.62941531,2025-05-18T07:23:28.844896600Z,2025-05-18T07:23:39.285374700Z
Internet Computer,ic,1644,347,280,75,USD,5.234461198205836,-27.3747,-0.2513997,-0.60638132,-6.363992,10.9802874,-10.05902668,-25.58115974,2025-05-18T07:28:29.067526800Z,2025-05-18T07:28:39.365589800Z
Internet Computer,ic,1644,347,280,75,USD,5.238119362205534,-27.2467,-0.037734,-0.50966053,-6.1134041,11.00416399,-10.04350989,-25.51970399,2025-05-18T07:33:29.022844600Z,2025-05-18T07:33:39.454517800Z
Internet Computer,ic,1644,347,280,75,USD,5.229576162603223,-27.1112,-0.0594127,-0.30412597,-6.36000784,10.77046449,-10.05109305,-25.51631897,2025-05-18T07:38:28.787546500Z,2025-05-18T07:38:39.421985400Z
Internet Computer,ic,1644,347,280,75,USD,5.230682009404445,-27.0574,-0.00395894,-0.13124302,-5.46866647,10.74477474,-9.83456061,-25.17529127,2025-05-18T07:43:29.040915400Z,2025-05-18T07:43:39.633144100Z
Internet Computer,ic,1644,347,280,75,USD,5.233899188284906,-27.018,0.01499474,0.20858947,-5.15182708,10.81458778,-9.78668557,-25.07119816,2025-05-18T07:48:28.753252700Z,2025-05-18T07:48:39.389620700Z
Internet Computer,ic,1644,347,280,75,USD,5.235430661966901,-26.9688,0.09072694,0.46863032,-5.49205941,10.71578855,-9.73846883,-24.94885277,2025-05-18T07:53:28.778166100Z,2025-05-18T07:53:39.340026800Z
Internet Computer,ic,1644,347,280,75,USD,5.252384578931914,-26.5706,0.57942437,0.78635206,-5.75264021,10.94908033,-9.38953771,-24.9718742,2025-05-18T07:58:28.826656700Z,2025-05-18T07:58:39.476989200Z
Internet Computer,ic,1644,347,280,75,USD,5.2681323788778345,-26.4282,1.07138142,0.84300133,-5.39602142,11.27464407,-9.08349348,-24.67653047,2025-05-18T08:03:28.830780700Z,2025-05-18T08:03:39.341127200Z
Internet Computer,ic,1644,347,280,75,USD,5.274276950179646,-26.2817,1.17145609,0.9131461,-5.495852,11.41293036,-9.02602994,-24.50116152,2025-05-18T08:08:28.840523500Z,2025-05-18T08:08:39.328038200Z
Internet Computer,ic,1644,347,280,75,USD,5.29430820906217,-25.862,1.61598379,1.35146387,-5.47299332,11.81721072,-8.92330531,-24.61778846,2025-05-18T08:13:30.687989600Z,2025-05-18T08:13:39.217046Z
Internet Computer,ic,1644,347,280,75,USD,5.2872803866695435,-25.9595,1.20439873,1.18011153,-5.61380354,11.56164013,-9.0756706,-24.91582389,2025-05-18T08:18:28.916866400Z,2025-05-18T08:18:39.900645800Z
Internet Computer,ic,1644,347,280,75,USD,5.2819716191704655,-26.0291,0.91059315,1.01802676,-5.60721762,11.42578561,-9.0449595,-24.8647652,2025-05-18T08:23:41.015466700Z,2025-05-18T08:23:38.807534300Z
Internet Computer,ic,1644,347,280,75,USD,5.28318924256945,-26.0775,0.94706206,1.25504233,-5.5847527,11.44494832,-9.05520227,-24.79296357,2025-05-18T08:26:04.606443500Z,2025-05-18T08:26:03.795951400Z
Internet Computer,ic,1644,347,280,75,USD,5.28641238069275,-26.2008,0.92222624,0.93173994,-5.06402429,11.48961729,-9.10040644,-24.5627037,2025-05-18T08:31:04.080776300Z,2025-05-18T08:31:02.603605Z
Internet Computer,ic,1644,347,280,75,USD,5.298675482777434,-25.9671,1.23190699,1.14653726,-4.40389159,11.85086636,-8.88204857,-24.3548851,2025-05-18T08:36:04.872695600Z,2025-05-18T08:36:02.798575900Z
Internet Computer,ic,1644,347,280,75,USD,5.308894361953868,-25.6452,1.49420079,1.50963195,-4.32747652,12.01701664,-8.71393151,-24.43823283,2025-05-18T08:41:04.005877700Z,2025-05-18T08:41:02.874303600Z
Internet Computer,ic,1644,347,280,75,USD,5.308766574664016,-25.3728,1.47421201,1.60746013,-4.75752588,11.9864981,-8.59864115,-24.54992955,2025-05-18T08:46:04.224199Z,2025-05-18T08:46:02.614818600Z
Internet Computer,ic,1644,347,280,75,USD,5.310763995450184,-25.2443,1.4611282,1.84732769,-4.54499386,12.0583639,-8.54908205,-24.84744989,2025-05-18T08:51:04.021307700Z,2025-05-18T08:51:02.693073Z
Internet Computer,ic,1644,347,280,75,USD,5.308652439707567,-24.805,1.1042915,1.77647009,-4.43447591,12.14737479,-8.48879392,-25.03769095,2025-05-18T08:56:04.049614400Z,2025-05-18T08:56:02.665001600Z
Internet Computer,ic,1644,347,280,75,USD,5.203175783991893,-18.8612,-1.21981611,0.32001857,-7.83922659,9.97191799,-12.54567378,-27.27511068,2025-05-18T12:18:36.067283500Z,2025-05-18T12:18:44.745006600Z
Internet Computer,ic,1644,347,280,75,USD,5.234249363168068,-17.3959,-0.43905084,0.63330444,-7.29943957,10.03870893,-11.08828168,-26.65497931,2025-05-18T12:41:18.514734Z,2025-05-18T12:41:29.049285100Z
Internet Computer,ic,1644,347,280,75,USD,5.235972054680081,-17.019,-0.03891852,0.82702385,-7.39475732,10.06646897,-11.09960705,-26.75092891,2025-05-18T12:46:17.736155800Z,2025-05-18T12:46:27.948541300Z
Internet Computer,ic,1644,347,280,75,USD,5.237795945924952,-16.1379,0.10024326,1.00334295,-7.69083634,10.04437747,-10.73850118,-26.86198191,2025-05-18T12:52:11.582996700Z,2025-05-18T12:52:18.549900300Z
Internet Computer,ic,1644,347,280,75,USD,5.242749489211351,-15.9243,0.26444266,1.21176229,-7.56467312,10.07999648,-10.78502565,-26.74764001,2025-05-18T12:57:10.850584400Z,2025-05-18T12:57:17.890844100Z
Internet Computer,ic,1644,347,280,75,USD,5.282278807358384,-16.1634,0.7839023,3.63620413,-6.63288373,10.79570204,-11.05489455,-26.30044868,2025-05-18T13:53:38.186758Z,2025-05-18T13:53:47.276738600Z
Internet Computer,ic,1644,347,280,75,USD,5.287039915512934,-16.745,0.80099944,3.66555113,-6.27193923,10.71640198,-11.00531953,-26.17570562,2025-05-18T13:58:37.354177200Z,2025-05-18T13:58:46.316780200Z
Internet Computer,ic,1644,347,280,75,USD,5.3164155215591515,-15.9054,1.25662276,3.87623652,-5.82606357,11.14273113,-10.62938655,-25.73296591,2025-05-18T14:03:37.428369700Z,2025-05-18T14:03:46.560448800Z
Internet Computer,ic,1644,347,280,75,USD,5.314445529816933,-15.6908,1.40953371,3.54570285,-5.85731378,11.00859513,-10.76685533,-25.85222147,2025-05-18T14:08:37.907547100Z,2025-05-18T14:08:46.180581300Z
Internet Computer,ic,1644,347,280,75,USD,5.317750966821435,-15.4736,1.60261992,3.32211743,-5.86316984,11.30709775,-10.55015003,-26.27071191,2025-05-18T14:13:39.425895500Z,2025-05-18T14:13:46.198434200Z
Internet Computer,ic,1644,347,280,75,USD,5.307007562648505,-15.2074,1.33862428,2.94002666,-5.66186703,11.33329558,-10.73950594,-26.61574126,2025-05-18T14:18:37.383006100Z,2025-05-18T14:18:46.688497800Z
Internet Computer,ic,1644,347,280,75,USD,5.377821343855542,-12.4454,1.8087371,3.28974594,-4.86154951,12.87314133,-9.38356054,-25.32962866,2025-05-18T14:54:31.598817600Z,2025-05-18T14:54:43.381589700Z
Internet Computer,ic,1644,347,280,75,USD,5.367363395135767,-12.1755,1.49041804,3.05834172,-5.02004726,12.65649731,-9.63642818,-25.4772007,2025-05-18T14:59:31.738485700Z,2025-05-18T14:59:43.126850600Z
Internet Computer,ic,1644,347,280,75,USD,5.357500366881245,-11.9407,0.77279222,2.88558164,-5.26863846,12.35941749,-9.72461652,-25.94716863,2025-05-18T15:04:31.491602400Z,2025-05-18T15:04:43.356216200Z
Internet Computer,ic,1644,347,280,75,USD,5.3543594281332485,-11.2872,0.75131531,3.16703318,-5.64085997,12.84914724,-9.99197192,-25.74021244,2025-05-18T15:09:31.523811200Z,2025-05-18T15:09:43.227943Z
Internet Computer,ic,1644,347,280,75,USD,5.3560393563165,-11.0047,0.74285915,3.09830983,-5.85762767,13.01612676,-9.71487654,-25.62652525,2025-05-18T15:14:31.543419600Z,2025-05-18T15:14:43.171566Z
Internet Computer,ic,1644,347,280,75,USD,5.368072985245491,-10.4886,1.11163274,3.39732408,-5.92685867,13.22379022,-9.43286973,-25.31956114,2025-05-18T15:19:31.534075Z,2025-05-18T15:19:43.254506700Z
Internet Computer,ic,1644,347,280,75,USD,5.374382631058297,-10.3514,1.06577808,3.44517242,-5.80595729,13.18943925,-9.31470406,-25.22060427,2025-05-18T15:24:31.450668700Z,2025-05-18T15:24:43.413107600Z
Internet Computer,ic,1644,347,280,75,USD,5.375923761170109,-11.1026,0.98774015,3.12030044,-5.55573424,13.12130074,-9.3261249,-25.3194726,2025-05-18T15:29:31.525430900Z,2025-05-18T15:29:43.444601100Z
Internet Computer,ic,1644,347,280,75,USD,5.374003418624015,-11.0533,0.92411082,3.19115248,-5.45023951,13.24534326,-9.42946629,-24.9287971,2025-05-18T15:34:31.653077200Z,2025-05-18T15:34:43.283003600Z
Internet Computer,ic,1644,347,280,75,USD,5.380604643326842,-10.9362,0.93991465,3.34955228,-5.53547582,12.24379294,-9.36359425,-24.6872761,2025-05-18T15:39:31.653348200Z,2025-05-18T15:39:43.375386600Z
Internet Computer,ic,1644,347,280,75,USD,5.394530095797519,-10.5489,0.74343467,3.68435559,-4.98324838,12.98719796,-9.5068475,-24.2158078,2025-05-18T15:44:31.458227400Z,2025-05-18T15:44:43.323199500Z
Internet Computer,ic,1644,347,280,75,USD,5.419113424646422,-9.9239,0.96571749,4.25209798,-4.36535398,13.42577963,-9.05354373,-23.52327911,2025-05-18T15:49:31.714210300Z,2025-05-18T15:49:43.757927200Z
Internet Computer,ic,1644,347,280,75,USD,5.449941166835613,-8.5937,1.3371999,5.143375,-3.77889809,13.86155648,-8.57168382,-23.20975552,2025-05-18T15:54:31.518904800Z,2025-05-18T15:54:43.160671800Z
Internet Computer,ic,1644,347,280,75,USD,5.427967258728017,-8.6148,1.09726355,4.62833567,-3.8397577,13.59729286,-8.93515074,-23.16074671,2025-05-18T15:59:31.662836400Z,2025-05-18T15:59:43.180092900Z
Internet Computer,ic,1644,347,280,75,USD,5.43663337340715,-8.2526,1.47705088,4.94337895,-3.85402323,13.77030121,-8.48571488,-22.99825898,2025-05-18T16:04:31.533842900Z,2025-05-18T16:04:43.288221900Z
Internet Computer,ic,1644,347,280,75,USD,5.424413536041526,-8.2105,1.2952624,4.68138075,-3.40228376,13.63760217,-8.59635052,-23.47358474,2025-05-18T16:09:31.486253500Z,2025-05-18T16:09:43.265389700Z
Internet Computer,ic,1644,347,280,75,USD,5.429180379902893,-8.5862,1.41859764,4.71181829,-3.22175619,13.82103788,-8.58459273,-23.0477832,2025-05-18T16:14:31.508294800Z,2025-05-18T16:14:43.242366800Z
Internet Computer,ic,1644,347,280,75,USD,5.4306174281241955,-8.5481,1.16511909,5.24675162,-3.32958847,13.39168689,-8.49891308,-23.08650588,2025-05-18T16:19:31.575766300Z,2025-05-18T16:19:43.106454600Z
Internet Computer,ic,1644,347,280,75,USD,5.4346810360386755,-8.8043,1.12195966,5.29612551,-3.47551485,13.55801764,-8.51186863,-22.8818568,2025-05-18T16:24:31.584747400Z,2025-05-18T16:24:43.373971900Z
Internet Computer,ic,1644,347,280,75,USD,5.424543623585031,-8.7422,0.90440015,5.00384087,-4.19217033,13.34390023,-8.64502221,-22.83195145,2025-05-18T16:29:32.336677300Z,2025-05-18T16:29:43.300955300Z
Internet Computer,ic,1644,347,280,75,USD,5.424623318642875,-8.5467,0.92199869,5.10985611,-4.10110551,13.47938668,-8.60345761,-22.85511978,2025-05-18T16:34:31.520387500Z,2025-05-18T16:34:43.291346500Z
Internet Computer,ic,1644,347,280,75,USD,5.414980508926017,-8.4779,0.61471148,5.38476271,-3.97753057,13.39109985,-8.51678918,-22.86543833,2025-05-18T16:39:31.576665700Z,2025-05-18T16:39:43.463806100Z
Internet Computer,ic,1644,347,280,75,USD,5.416132232577224,-8.3744,0.36983573,5.65043373,-4.05587657,13.40024,-8.44539565,-22.87538464,2025-05-18T16:44:31.447623800Z,2025-05-18T16:44:43.178243Z
Internet Computer,ic,1644,347,280,75,USD,5.416668620050807,-8.6369,0.00383946,5.82802344,-4.05785977,13.39596086,-8.49227049,-22.93888313,2025-05-18T16:49:31.480830900Z,2025-05-18T16:49:43.253020Z
Internet Computer,ic,1644,347,280,75,USD,5.421539154649441,-8.7466,-0.52114346,6.15989547,-3.76906936,13.61702569,-8.32147212,-22.65491956,2025-05-18T16:54:31.521174900Z,2025-05-18T16:54:43.523978900Z
Internet Computer,ic,1644,347,280,75,USD,5.426374388868349,-8.7585,-0.23076979,5.89368435,-3.87191559,14.05417721,-8.32058144,-22.5485236,2025-05-18T16:59:31.523435900Z,2025-05-18T16:59:43.185482Z
Internet Computer,ic,1644,347,280,75,USD,5.434729480779732,-8.7407,-0.0350197,5.6820027,-4.00401447,14.21540985,-7.9722854,-22.45891161,2025-05-18T17:04:31.520803700Z,2025-05-18T17:04:43.968455700Z
Internet Computer,ic,1644,347,280,75,USD,5.436812755898153,-8.32,0.24262476,5.62128,-4.07863053,14.05798032,-7.96891218,-22.42830391,2025-05-18T17:09:34.489540900Z,2025-05-18T17:09:43.451099700Z
Internet Computer,ic,1644,347,280,75,USD,5.439973083309128,-8.1735,0.05412687,5.41334525,-3.65066485,14.17162607,-7.86363435,-22.54317712,2025-05-18T17:14:31.482859700Z,2025-05-18T17:14:43.145666800Z
Internet Computer,ic,1644,347,280,75,USD,5.43539505687989,-8.0351,0.03399774,5.32385085,-3.99701638,14.10865031,-7.80730635,-22.81608009,2025-05-18T17:19:31.559388600Z,2025-05-18T17:19:43.452613300Z
Internet Computer,ic,1644,347,280,75,USD,5.423253929803162,-7.8483,-0.21026268,5.28545383,-4.27899149,13.85331555,-7.92827744,-22.87287187,2025-05-18T17:24:31.546331100Z,2025-05-18T17:24:43.144641700Z
Internet Computer,ic,1644,347,280,75,USD,5.398412107842161,-8.0469,-0.48172745,4.75539665,-4.64407103,13.37047908,-8.20611667,-23.07989861,2025-05-18T17:29:32.925488600Z,2025-05-18T17:29:43.123994300Z
Internet Computer,ic,1644,347,280,75,USD,5.394431627939394,-8.37,-0.55656751,4.34112731,-4.97239789,13.23668505,-7.95803551,-22.95893495,2025-05-18T17:34:31.482044Z,2025-05-18T17:34:43.413175300Z
Internet Computer,ic,1644,347,280,75,USD,5.3663055191756275,-7.9658,-0.89889501,3.76675085,-5.61789737,12.47922129,-8.40160358,-23.40162429,2025-05-18T17:39:31.590162100Z,2025-05-18T17:39:43.178174200Z
Internet Computer,ic,1644,347,280,75,USD,5.3575985598646865,-7.5087,-1.07372625,3.45894127,-5.79823591,12.24933236,-8.55363233,-23.52561219,2025-05-18T17:44:33.456900200Z,2025-05-18T17:44:43.195460300Z
Internet Computer,ic,1644,347,280,75,USD,5.350465946941388,-7.3742,-1.27128367,3.48336893,-6.00503453,11.95299474,-8.6134789,-23.81414419,2025-05-18T17:49:31.476955800Z,2025-05-18T17:49:43.050802500Z
Internet Computer,ic,1644,347,280,75,USD,5.324082582751474,-7.4614,-1.77846536,3.28648971,-6.54664194,11.39943098,-9.13730266,-24.1723267,2025-05-18T17:54:31.803250200Z,2025-05-18T17:54:43.669765800Z
Internet Computer,ic,1644,347,280,75,USD,5.324763403770266,-7.1823,-2.00374366,3.39609853,-6.49597945,11.3634828,-9.41682162,-24.12555672,2025-05-18T17:59:31.471065200Z,2025-05-18T17:59:43.367194900Z
Internet Computer,ic,1644,347,280,75,USD,5.299538475219773,-7.1912,-2.44131961,3.04868664,-6.82502375,10.83643759,-9.84051805,-24.13451541,2025-05-18T18:04:31.511577400Z,2025-05-18T18:04:43.243165600Z
Internet Computer,ic,1644,347,280,75,USD,5.2511898406335495,-6.5454,-3.43320577,2.09971873,-7.46532272,9.91004933,-10.39364927,-24.50486042,2025-05-18T18:09:31.778247Z,2025-05-18T18:09:43.492477200Z
Internet Computer,ic,1644,347,280,75,USD,5.24510431242501,-6.1946,-3.58216425,2.02518723,-7.59743922,9.78459038,-10.97223976,-24.72721274,2025-05-18T18:14:31.463203200Z,2025-05-18T18:14:43.116662900Z
Internet Computer,ic,1644,347,280,75,USD,5.22322369354525,-7.9485,-3.9035132,1.54889244,-7.8936359,9.11957497,-11.51842865,-25.29570937,2025-05-18T18:19:31.747673200Z,2025-05-18T18:19:43.121835700Z
Internet Computer,ic,1644,347,280,75,USD,5.2142232959032695,-8.3293,-3.86129645,1.04570523,-8.15793346,8.90761663,-11.38199219,-25.49482614,2025-05-18T18:24:32.501909700Z,2025-05-18T18:24:44.677374300Z
Internet Computer,ic,1644,347,280,75,USD,5.230098358377915,-8.1883,-3.1178381,1.32242403,-7.79675391,9.21078171,-11.05125338,-25.13325563,2025-05-18T18:29:31.488970300Z,2025-05-18T18:29:43.595651800Z
Internet Computer,ic,1644,347,280,75,USD,5.236007549557369,-8.3458,-2.25115404,1.61325451,-7.98486271,9.49378764,-11.214868,-24.49949549,2025-05-18T18:45:44.462091700Z,2025-05-18T18:45:40.386876Z
Internet Computer,ic,1644,347,280,75,USD,5.222422303764185,-8.1803,-2.15935622,1.44267015,-8.43519374,9.09031423,-11.65722333,-24.79313756,2025-05-18T18:50:43.855876900Z,2025-05-18T18:50:39.621376200Z
Internet Computer,ic,1644,347,280,75,USD,5.213246022542653,-8.0002,-2.08357304,1.46937846,-8.74381633,8.76598807,-12.65274133,-24.93012452,2025-05-18T18:55:43.864613500Z,2025-05-18T18:55:39.680862Z
Internet Computer,ic,1644,347,280,75,USD,5.246509790697061,-8.2164,0.2174901,2.24252235,-8.21722431,9.40469822,-12.10980538,-24.34419208,2025-05-18T19:17:01.026371500Z,2025-05-18T19:16:58.251097300Z
Internet Computer,ic,1644,347,280,75,USD,5.239743714213437,-8.2303,0.56458642,2.19488523,-8.3510538,9.14463067,-12.0631958,-24.56216691,2025-05-18T19:22:00.066841700Z,2025-05-18T19:21:56.794468500Z
Internet Computer,ic,1644,347,280,75,USD,5.245509304220108,-8.461,0.31019053,2.32825909,-8.15719598,9.17327795,-11.62814302,-24.59774724,2025-05-18T19:27:00.284666700Z,2025-05-18T19:26:56.537450700Z
Internet Computer,ic,1644,347,280,75,USD,5.2495367864082665,-8.3254,0.30142882,2.48996802,-8.1805048,9.1850621,-11.28334593,-24.57082154,2025-05-18T19:32:00.036080200Z,2025-05-18T19:31:58.485264200Z
Internet Computer,ic,1644,347,280,75,USD,5.196942026332651,-8.2306,-0.78522133,1.73990711,-9.1772275,8.26376608,-12.26729846,-25.4877072,2025-05-18T19:37:00.315267100Z,2025-05-18T19:36:56.715872300Z
Internet Computer,ic,1644,347,280,75,USD,5.1762566985867835,-8.1265,-1.11102798,1.1406219,-9.54934121,7.87718804,-12.73383268,-25.93309971,2025-05-18T19:42:00.369135Z,2025-05-18T19:41:56.862225500Z
Internet Computer,ic,1644,347,280,75,USD,5.171462703401697,-9.5982,-1.22485984,1.30940512,-9.50952696,7.79074112,-12.88019509,-26.06776095,2025-05-18T19:47:00.000333900Z,2025-05-18T19:46:56.666329200Z
Internet Computer,ic,1644,347,280,75,USD,5.171142508479931,-10.2812,-0.98191591,1.58890697,-9.53068335,7.88165404,-12.89379563,-26.19701448,2025-05-18T19:51:59.995931Z,2025-05-18T19:51:56.537746Z
Internet Computer,ic,1644,347,280,75,USD,5.13948974033472,-10.5316,-1.5646616,0.86844779,-10.11516007,7.22180721,-13.46435284,-26.87050482,2025-05-18T19:57:00.238407800Z,2025-05-18T19:56:56.528437300Z
Internet Computer,ic,1644,347,280,75,USD,5.144970614155287,-10.4384,-1.45880343,0.87217366,-9.92834787,7.46778541,-13.43646807,-26.81528128,2025-05-18T20:02:00.043724800Z,2025-05-18T20:01:56.467546Z
Internet Computer,ic,1644,347,280,75,USD,5.056390020225752,-7.6018,-3.32991715,-0.92604329,-11.36480334,5.62023811,-15.2216746,-28.07818252,2025-05-18T20:07:02.511195500Z,2025-05-18T20:06:56.713064500Z
Internet Computer,ic,1644,347,280,75,USD,5.083390047617524,-6.5796,-2.85482161,-0.25266705,-10.91017437,6.22494824,-14.71386015,-27.86387393,2025-05-18T20:12:00.027812500Z,2025-05-18T20:11:56.553681400Z
Internet Computer,ic,1644,347,280,75,USD,5.064153711412775,-6.377,-3.47575982,-0.4947966,-11.50617269,5.87224623,-15.04722088,-28.19006059,2025-05-18T20:17:00.027871400Z,2025-05-18T20:16:56.509435600Z
Internet Computer,ic,1644,347,280,75,USD,5.065738179894098,-6.6243,-3.34816572,-0.65628008,-11.51896793,5.95031232,-15.08914152,-28.29730479,2025-05-18T20:22:00.056577800Z,2025-05-18T20:21:56.475222500Z
Internet Computer,ic,1644,347,280,75,USD,5.065499152790067,-6.3567,-3.43170016,-0.74789611,-11.45795936,5.93248662,-15.03301709,-28.341692,2025-05-18T20:27:00.304774800Z,2025-05-18T20:26:56.617390100Z
Internet Computer,ic,1644,347,280,75,USD,5.06360522906364,-6.3648,-3.32144203,-0.8101841,-11.429689,5.910138,-15.0977686,-28.29970919,2025-05-18T20:32:00.072955400Z,2025-05-18T20:31:56.706241Z
Internet Computer,ic,1644,347,280,75,USD,5.060764120266563,-6.2158,-2.62034684,-0.96265775,-11.80552375,5.82643946,-15.11017472,-28.26587881,2025-05-18T20:37:00.051554500Z,2025-05-18T20:36:56.615780500Z
Internet Computer,ic,1644,347,280,75,USD,5.083051098373012,-5.6157,-1.80063713,-0.39986819,-10.99803645,6.36079645,-14.5855641,-27.9539229,2025-05-18T20:41:59.993811100Z,2025-05-18T20:41:56.812322700Z
Internet Computer,ic,1644,347,280,75,USD,5.099563708763578,-5.7125,-1.40574475,-0.3193636,-10.52445911,6.79633984,-14.07771758,-27.79231144,2025-05-18T20:47:00.262367Z,2025-05-18T20:46:56.467363500Z
Internet Computer,ic,1644,347,280,75,USD,5.111709839391317,-4.722,-1.16683515,0.04914266,-10.36529211,7.09895217,-13.74976311,-27.79604264,2025-05-18T20:52:00.227773Z,2025-05-18T20:51:56.759602800Z
Internet Computer,ic,1644,347,280,75,USD,5.115400353664388,-4.0907,-0.46871164,-0.72473091,-10.27928124,7.17365368,-13.63951663,-27.64453205,2025-05-18T20:57:00.047001100Z,2025-05-18T20:56:56.525710800Z
